30.0708,1,2021-11-11T10:13:24.703+01:00,8265,55.04,1
30.0708,1,2021-12-28T15:03:31.364+01:00,8202,61.27,1
30.0708,1,2021-12-23T08:28:20.226+01:00,7243,84.35,9
30.0708,1,2021-12-28T13:16:58.229+01:00,8148,249.06,1
50.0458,34,2021-12-29T16:35:54.218+01:00,699,70.11,1
50.0458,34,2021-12-28T13:30:04.753+01:00,679,108.35,1
30.0431,4,2021-11-20T11:21:15.490+01:00,4290,194.9,1
30.0419,79,2021-11-24T09:11:00.807+01:00,171,36.05,2
40.0160,3,2021-11-22T17:34:57.687+01:00,6423,35.9,1
30.0714,79,2021-12-06T15:13:47.625+01:00,306,134.52,1
30.0714,79,2021-12-28T16:36:22.277+01:00,573,39.8,1
10.1681,2,2021-09-11T13:58:17.744+02:00,8373,19.6,1
30.0708,3,2021-12-31T15:12:30.785+01:00,6774,84,2
50.0624,65,2021-12-27T17:10:33.205+01:00,1204,188.07,3
30.0708,3,2021-12-17T16:10:33.215+01:00,5455,285.17,45
30.0431,4,2021-11-19T09:46:23.438+01:00,4263,45,1
40.0160,3,2021-11-13T16:06:05.711+01:00,5288,70.94,1
30.0431,4,2021-11-20T11:34:38.146+01:00,4296,21.72,3
50.0612,93,2021-12-28T17:05:14.371+01:00,2321,42.51,1
50.0612,93,2021-12-08T18:50:34.517+01:00,8928,51.82,1
50.0674,93,2021-12-04T15:29:34.803+01:00,4719,182.94,2
10.1681,2,2021-06-06T14:23:09.008+02:00,3054,50.17,1
10.1681,2,2021-07-06T10:21:34.435+02:00,405,14.3,1
30.0427,65,2021-11-19T12:09:47.487+01:00,6149,26.51,1
50.0675,93,2021-02-11T16:21:13.678+01:00,9710,221,9
50.0675,93,2021-02-13T12:31:26.732+01:00,9977,253.67,47
40.0287,65,2021-02-13T16:09:20.016+01:00,633,148.12,10
40.0105,1,2021-08-03T19:06:01.310+02:00,1084,-13.06,2
30.0378,3,2021-12-10T08:39:54.225+01:00,2617,40.16,4
40.0105,5,2021-05-28T18:42:45.923+02:00,9808,4.6,2
40.0105,1,2021-04-07T14:55:10.213+02:00,3638,4.49,3
10.0021,1,2021-12-26T16:17:19.817+01:00,3808,6.04,1
90.4006,7,2021-12-28T15:39:35.656+01:00,19,156.3,11
40.0239,61,2021-12-10T10:56:59.804+01:00,4487,16.62,1
30.1853,2,2021-12-08T14:05:03.543+01:00,4079,7.21,2
10.1342,1,2021-11-28T10:19:12.869+01:00,8364,13.89,1
30.0572,32,2021-11-20T16:56:16.324+01:00,398,8.14,1
10.0571,99,2021-11-18T16:07:31.517+01:00,428,1.68,2
10.0571,99,2021-11-18T16:08:48.424+01:00,431,9.49,1
10.0571,99,2021-11-18T16:12:23.727+01:00,434,35.05,2
10.0571,99,2021-11-18T16:08:24.011+01:00,430,12.29,3
10.0571,99,2021-11-18T16:07:50.953+01:00,429,2.98,1
10.0571,99,2021-11-18T16:09:27.798+01:00,432,10.59,3
10.0571,1,2021-12-28T16:08:38.170+01:00,8479,5.28,1
10.0021,1,2021-12-24T13:39:54.197+01:00,2672,58,1
50.0617,94,2021-12-07T08:50:46.348+01:00,447,24.7,1
30.0419,7,2021-12-23T16:55:57.400+01:00,88,160.71,1
30.0572,61,2021-11-19T10:43:37.965+01:00,8998,129.94,1
30.0378,1,2021-12-07T09:45:00.996+01:00,6028,172.64,2
50.0653,65,2021-11-12T11:46:38.517+01:00,9151,12.38,1
50.0653,65,2021-11-12T10:27:41.454+01:00,9134,503,4
10.2017,1,2021-12-14T10:23:47.969+01:00,7241,22.09,2
30.0427,2,2021-11-29T15:56:02.964+01:00,381,17.03,3
30.0427,2,2021-11-29T11:29:11.670+01:00,267,45.53,1
40.0055,65,2021-12-30T13:43:12.107+01:00,6062,55.36,1
